10883,41212,100,19,
10884,41212,101,4.0,
10885,41213,99,0.......08,
10886,41213,100,18,
10887,41213,101,4.4,
10888,41214,99,0.......08,
10889,41214,100,18,
10890,41214,101,4.3,
10891,41215,99,0......0.8,
10892,41215,100,18,
10893,41215,101,4.3,
10894,41216,99,0.......08,
10895,41216,100,17,
10896,41216,101,4.2,
10897,41222,99,0.......08,
10898,41222,100,18,
10899,41222,101,4.4,
10900,41223,99,0........9,
10901,41223,100,17,
10902,41223,101,4.2,
10903,41224,99,0....0..08,
10904,41224,100,26,
10905,41224,101,6.8,
10906,41225,99,0.......08,
10907,41225,100,18,
10908,41225,101,4.4,
10909,41226,99,0.......08,
10910,41226,100,19,
10911,41226,101,4.4,
10912,41227,99,0......0.8,
10913,41227,100,18,
10914,41227,101,4.3,
10915,41228,99,0........9,
10916,41228,100,16,
10917,41228,101,4.1,
10918,41229,99,0......0.8,
10919,41229,100,18,
10920,41229,101,4.3,
10921,41230,99,0......0.8,
10922,41230,100,18,
10923,41230,101,4.3,
10924,41231,99,0......0.8,
10925,41231,100,19,
10926,41231,101,4.4,
10927,41232,99,0........9,
10928,41232,100,17,
10929,41232,101,4.2,
10930,41233,99,....0.0..8,
10931,41233,100,19,
10932,41233,101,7.7,
10933,41234,99,0........9,
10934,41234,100,17,
10935,41234,101,4.2,
10936,41235,99,0.....00.8,
10937,41235,100,18,
10938,41235,101,5.0,
10939,41236,99,0.......08,
10940,41236,100,18,
10941,41236,101,4.4,
10942,41237,99,0.......08,
10943,41237,100,17,
10944,41237,101,4.2,
10945,41238,99,0..0...008,
10946,41238,100,21,
10947,41238,101,4.5,
10948,43006,99,31..1..1.4,
10949,43006,100,10,
10950,43006,101,4.2,
10951,43120,99,....0041.3,
10952,43120,100,15,
10953,43120,101,7.0,
10954,43123,99,.....12114,
10955,43123,100,9,
10956,43123,101,7.9,
10957,43151,99,2....1.112,
10958,43151,100,7,
10959,43151,101,1.9,
10960,43152,99,2.1.....16,
10961,43152,100,10,
10962,43152,101,4.9,
10963,43154,99,00..100202,
10964,43154,100,28,
10965,43154,101,5.0,
10966,48384,99,...153....,
10967,48384,100,6,
10968,48384,101,5.1,
10969,52888,99,0000001103,
10970,52888,100,90,
10971,52888,101,6.6,
10972,52894,99,0000011212,
10973,52894,100,15076,
10974,52894,101,7.1,
10975,52895,99,00.0013101,
10976,52895,100,68,
10977,52895,101,7.1,
10978,52896,99,0..0011212,
10979,52896,100,158,
10980,52896,101,7.8,
10981,52897,99,00..000114,
10982,52897,100,92,
10983,52897,101,8.2,
10984,52898,99,0000001113,
10985,52898,100,77,
10986,52898,101,7.9,
10987,52899,99,..00002112,
10988,52899,100,45,
10989,52899,101,7.4,
10990,52900,99,..000032.2,
10991,52900,100,44,
10992,52900,101,7.4,
10993,52901,99,...0002302,
10994,52901,100,38,
10995,52901,101,7.6,
10996,52902,99,0.00003201,
10997,52902,100,67,
10998,52902,101,7.2,
10999,52903,99,0.00012101,
11000,52903,100,66,
11001,52903,101,6.6,
11002,52904,99,...0012202,
11003,52904,100,39,
11004,52904,101,7.7,
11005,52905,99,..00012202,
11006,52905,100,45,
11007,52905,101,7.3,
11008,52906,99,00...02212,
11009,52906,100,50,
11010,52906,101,7.8,
11011,52907,99,..0.002302,
11012,52907,100,41,
11013,52907,101,7.6,
11014,52908,99,0...003112,
11015,52908,100,65,
11016,52908,101,7.3,
11017,52909,99,0000001213,
11018,52909,100,63,
11019,52909,101,7.9,
11020,52910,99,0.0.012103,
11021,52910,100,46,
11022,52910,101,7.6,
11023,52911,99,0.0.012111,
11024,52911,100,41,
11025,52911,101,7.5,
11026,52912,99,00.0002212,
11027,52912,100,75,
11028,52912,101,7.7,
11029,52913,99,.0.0002212,
11030,52913,100,40,
11031,52913,101,7.8,
11032,52914,99,0.00002202,
11033,52914,100,44,
11034,52914,101,7.5,
11035,52915,99,0.00014101,
11036,52915,100,83,
11037,52915,101,7.1,
11038,52916,99,..0.003202,
11039,52916,100,42,
11040,52916,101,7.6,
11041,52917,99,...0.12202,
11042,52917,100,39,
11043,52917,101,7.5,
11044,52918,99,00.0.02201,
11045,52918,100,37,
11046,52918,101,7.7,
11047,52919,99,0...013201,
11048,52919,100,66,
11049,52919,101,7.3,
11050,52920,99,0000012211,
11051,52920,100,47,
11052,52920,101,7.4,
11053,52921,99,0..0.12302,
11054,52921,100,39,
11055,52921,101,7.8,
11056,52922,99,..00003201,
11057,52922,100,44,
11058,52922,101,7.3,
11059,52923,99,.000.13201,
11060,52923,100,40,
11061,52923,101,7.3,
11062,52924,99,...0013201,
11063,52924,100,41,
11064,52924,101,7.5,
11065,52925,99,0..0013101,
11066,52925,100,77,
11067,52925,101,7.2,
11068,52926,99,..00003201,
11069,52926,100,43,
11070,52926,101,7.3,
11071,52927,99,.000002212,
11072,52927,100,49,
11073,52927,101,7.6,
11074,52928,99,...0022202,
11075,52928,100,45,
11076,52928,101,7.4,
11077,52929,99,0.00.22201,
11078,52929,100,38,
11079,52929,101,7.3,
11080,52930,99,0..0012202,
11081,52930,100,38,
11082,52930,101,7.6,
11083,52931,99,.000012202,
11084,52931,100,47,
11085,52931,101,7.6,
11086,52932,99,000.012111,
11087,52932,100,67,
11088,52932,101,7.1,
11089,52933,99,.0.0012202,
11090,52933,100,51,
11091,52933,101,7.7,
11092,52934,99,0.00113101,
11093,52934,100,66,
11094,52934,101,7.0,
11095,52935,99,...0012202,
11096,52935,100,42,
11097,52935,101,7.6,
11098,52936,99,00.0013101,
11099,52936,100,67,
11100,52936,101,7.1,
11101,52937,99,00.0013201,
11102,52937,100,82,
11103,52937,101,7.2,
11104,52938,99,00.0002211,
11105,52938,100,69,
11106,52938,101,7.4,
11107,52939,99,..00002311,
11108,52939,100,38,
11109,52939,101,7.6,
11110,52940,99,..00002212,
11111,52940,100,49,
11112,52940,101,7.5,
11113,52941,99,00.0.02212,
11114,52941,100,40,
11115,52941,101,7.9,
11116,52942,99,0..0012212,
11117,52942,100,69,
11118,52942,101,7.5,
11119,52943,99,0..0012201,
11120,52943,100,92,
11121,52943,101,7.5,
11122,52944,99,...0012302,
11123,52944,100,38,
11124,52944,101,7.6,
11125,52945,99,0..0011202,
11126,52945,100,41,
11127,52945,101,7.4,
11128,52946,99,...0003302,
11129,52946,100,42,
11130,52946,101,7.7,
11131,52947,99,0.00003201,
11132,52947,100,70,
11133,52947,101,7.3,
11134,52948,99,.0.0.02302,
11135,52948,100,44,
11136,52948,101,7.9,
11137,52949,99,...0.12211,
11138,52949,100,36,
11139,52949,101,7.6,
11140,52950,99,..0.002202,
11141,52950,100,44,
11142,52950,101,7.4,
11143,52951,99,00.0.02312,
11144,52951,100,54,
11145,52951,101,7.9,
11146,52952,99,00.0002202,
11147,52952,100,50,
11148,52952,101,7.4,
11149,52953,99,0..0013101,
11150,52953,100,69,
11151,52953,101,7.0,
11152,52954,99,0..0012201,
11153,52954,100,67,
11154,52954,101,7.4,
11155,52955,99,1..0001013,
11156,52955,100,39,
11157,52955,101,6.7,
11158,52956,99,0000012211,
11159,52956,100,94,
11160,52956,101,7.4,
11161,52957,99,00..002212,
11162,52957,100,49,
11163,52957,101,7.9,
11164,52958,99,..0.012301,
11165,52958,100,43,
11166,52958,101,7.5,
11167,52959,99,..0.003202,
11168,52959,100,41,
11169,52959,101,7.6,
11170,52960,99,..0.004102,
11171,52960,100,47,
11172,52960,101,7.2,
11173,52961,99,00.00.2223,
11174,52961,100,59,
11175,52961,101,8.2,
11176,52962,99,00.0001213,
11177,52962,100,52,
11178,52962,101,8.0,
11179,52963,99,000.002213,
11180,52963,100,50,
11181,52963,101,7.9,
11182,52964,99,.0.0.11212,
11183,52964,100,51,
11184,52964,101,7.9,
11185,52965,99,.000001212,
11186,52965,100,68,
11187,52965,101,7.8,
11188,52966,99,.00.002202,
11189,52966,100,45,
11190,52966,101,7.9,
11191,52967,99,0.0.003202,
11192,52967,100,48,
11193,52967,101,7.4,
11194,52968,99,...0013211,
11195,52968,100,39,
11196,52968,101,7.5,
11197,52969,99,0.000.2122,
11198,52969,100,51,
11199,52969,101,8.0,
11200,52970,99,0..0002212,
11201,52970,100,109,
11202,52970,101,7.6,
11203,52971,99,0.0.003102,
11204,52971,100,43,
11205,52971,101,7.6,
11206,52972,99,0.0.002211,
11207,52972,100,42,
11208,52972,101,7.7,
11209,52973,99,00.0.01212,
11210,52973,100,51,
11211,52973,101,7.9,
11212,52974,99,.0.0002212,
11213,52974,100,48,
11214,52974,101,7.8,
11215,52975,99,.00.003201,
11216,52975,100,48,
11217,52975,101,7.5,
11218,52976,99,...0.12311,
11219,52976,100,40,
11220,52976,101,7.7,
11221,52977,99,00..013211,
11222,52977,100,66,
11223,52977,101,7.4,
11224,52978,99,0.00012102,
11225,52978,100,42,
11226,52978,101,7.2,
11227,52979,99,0.00012102,
11228,52979,100,37,
11229,52979,101,7.3,
11230,52980,99,..0.002202,
11231,52980,100,42,
11232,52980,101,7.8,
11233,52981,99,0..0012202,
11234,52981,100,38,
11235,52981,101,7.6,
11236,52982,99,0000012102,
11237,52982,100,67,
11238,52982,101,6.9,
11239,52983,99,000.111101,
11240,52983,100,60,
11241,52983,101,6.8,
11242,52984,99,..00002202,
11243,52984,100,45,
11244,52984,101,7.6,
11245,52985,99,0.0.002301,
11246,52985,100,46,
11247,52985,101,7.5,
11248,52986,99,.0.0002202,
11249,52986,100,48,
11250,52986,101,7.8,
11251,52987,99,...0002302,
11252,52987,100,42,
11253,52987,101,7.7,
11254,52988,99,00.0002212,
11255,52988,100,54,
11256,52988,101,7.9,
11257,52989,99,.0.0012202,
11258,52989,100,45,
11259,52989,101,7.4,
11260,52991,99,.00.002212,
11261,52991,100,53,
11262,52991,101,7.8,
11263,52990,99,...0002112,
11264,52990,100,41,
11265,52990,101,7.9,
11266,52992,99,.0..002212,
11267,52992,100,48,
11268,52992,101,7.8,
11269,52993,99,00..013111,
11270,52993,100,64,
11271,52993,101,7.3,
11272,52994,99,0..0.01311,
11273,52994,100,41,
11274,52994,101,7.8,
11275,52995,99,00..012201,
11276,52995,100,66,
11277,52995,101,7.2,
11278,52996,99,00..001123,
11279,52996,100,61,
11280,52996,101,8.2,
11281,52997,99,00.0002202,
11282,52997,100,45,
11283,52997,101,7.4,
11284,52998,99,1110001003,
11285,52998,100,55,
11286,52998,101,5.2,
11287,53006,99,0000100102,
11288,53006,100,138,
11289,53006,101,5.1,
11290,64458,99,....2224..,
11291,64458,100,5,
11292,64458,101,6.8,
11293,67931,99,21..1...13,
11294,67931,100,8,
11295,67931,101,6.8,
11296,77618,99,1..10.2014,
11297,77618,100,20,
11298,77618,101,6.3,
11299,92450,99,10...0.015,
11300,92450,100,22,
11301,92450,101,4.2,
11302,96605,99,13.1...3..,
11303,96605,100,6,
11304,96605,101,2.4,
11305,96667,99,...2.1.2.2,
11306,96667,100,7,
11307,96667,101,4.9,
11308,96701,99,...4..5...,
11309,96701,100,7,
11310,96701,101,5.0,
11311,97945,99,13.......5,
11312,97945,100,6,
11313,97945,101,2.7,
11314,101172,99,3........6,
11315,101172,100,6,
11316,101172,101,1.1,
11317,106190,99,21..2.1..4,
11318,106190,100,10,
11319,106190,101,2.9,
11320,115956,99,12..2....3,
11321,115956,100,8,
11322,115956,101,3.2,
11323,117007,99,000.002202,
11324,117007,100,47,
11325,117007,101,7.4,
11326,117083,99,4..22....2,
11327,117083,100,5,
11328,117083,101,5.0,
11329,117489,99,....1...17,
11330,117489,100,9,
11331,117489,101,5.6,
11332,118951,99,.....112.4,
11333,118951,100,7,
11334,118951,101,6.6,
11335,31807,99,0000001212,
11336,31807,100,475,
11337,31807,101,7.7,
11338,31831,99,......42.4,
11339,31831,100,5,
11340,31831,101,7.3,
11341,31832,99,...0003013,
11342,31832,100,49,
11343,31832,101,7.2,
11344,31857,99,00.0001213,
11345,31857,100,183,
11346,31857,101,7.7,
11347,31864,99,.....144..,
11348,31864,100,7,
11349,31864,101,7.0,
11350,31871,99,0000011212,
11351,31871,100,3431,
11352,31871,101,7.3,
11353,31881,99,3....1.111,
11354,31881,100,6,
11355,31881,101,6.3,
11356,31882,99,1...12.212,
11357,31882,100,9,
11358,31882,101,7.6,
11359,31883,99,3....1..13,
11360,31883,100,6,
11361,31883,101,6.5,
11362,31899,99,1.1.11..12,
11363,31899,100,7,
11364,31899,101,6.6,
11365,31905,99,1...112.13,
11366,31905,100,9,
11367,31905,101,7.7,
11368,31907,99,1.1...2212,
11369,31907,100,9,
11370,31907,101,7.3,
11371,31908,99,2....22.22,
11372,31908,100,5,
11373,31908,101,7.9,
11374,31910,99,2....1..32,
11375,31910,100,12,
11376,31910,101,6.7,
11377,31916,99,3....1..13,
11378,31916,100,6,
11379,31916,101,6.5,
11380,31921,99,2..2..2.22,
11381,31921,100,5,
11382,31921,101,7.3,
11383,31922,99,4.......22,
11384,31922,100,7,
11385,31922,101,6.0,
11386,31923,99,1.1..2.121,
11387,31923,100,8,
11388,31923,101,7.2,
11389,31924,99,2....1..22,
11390,31924,100,7,
11391,31924,101,6.4,
11392,31933,99,1..1..1.31,
11393,31933,100,6,
11394,31933,101,7.8,
11395,31935,99,00.0001012,
11396,31935,100,24,
11397,31935,101,7.4,
11398,31940,99,3....1.111,
11399,31940,100,6,
11400,31940,101,6.3,
11401,31945,99,2.....1.14,
11402,31945,100,7,
11403,31945,101,1.0,
11404,31947,99,0....00016,
11405,31947,100,73,
11406,31947,101,7.3,
11407,31950,99,1...211..4,
11408,31950,100,9,
11409,31950,101,4.2,
11410,31962,99,3....3...3,
11411,31962,100,6,
11412,31962,101,6.2,
11413,31963,99,1.0211.00.,
11414,31963,100,12,
11415,31963,101,4.4,
11416,32006,99,....1....8,
11417,32006,100,7,
11418,32006,101,6.1,
11419,32007,99,1.00000.14,
11420,32007,100,23,
11421,32007,101,5.0,
11422,32010,99,0.20.0.2.2,
11423,32010,100,12,
11424,32010,101,7.1,
11425,32027,99,0000000114,
11426,32027,100,332,
11427,32027,101,6.7,
11428,32028,99,...1.111.5,
11429,32028,100,8,
11430,32028,101,5.9,
11431,32029,99,......1115,
11432,32029,100,7,
11433,32029,101,7.5,
11434,32030,99,....2.12.3,
11435,32030,100,8,
11436,32030,101,6.2,
11437,32031,99,......1115,
11438,32031,100,7,
11439,32031,101,7.5,
11440,32032,99,.....111.5,
11441,32032,100,7,
11442,32032,101,6.5,
11443,32033,99,......4.24,
11444,32033,100,5,
11445,32033,101,7.0,
11446,32034,99,.....11115,
11447,32034,100,8,
11448,32034,101,6.7,
11449,32035,99,1.....11.7,
11450,32035,100,10,
11451,32035,101,7.4,
11452,32037,99,......13.5,
11453,32037,100,6,
11454,32037,101,7.5,
11455,32038,99,...0.110.6,
11456,32038,100,19,
11457,32038,101,6.4,
11458,32039,99,.....12114,
11459,32039,100,9,
11460,32039,101,6.7,
11461,32040,99,....211113,
11462,32040,100,9,
11463,32040,101,6.0,
11464,32041,99,..1...1115,
11465,32041,100,8,
11466,32041,101,5.5,
11467,32042,99,....1.2.14,
11468,32042,100,7,
11469,32042,101,6.5,
11470,32044,99,.....111.5,
11471,32044,100,7,
11472,32044,101,6.5,
11473,32047,99,...1..2212,
11474,32047,100,8,
11475,32047,101,6.3,
11476,32048,99,..1..11.14,
11477,32048,100,7,
11478,32048,101,5.7,
11479,32049,99,..1..111.6,
11480,32049,100,10,
11481,32049,101,5.7,
11482,32050,99,....1.12.6,
11483,32050,100,10,
11484,32050,101,6.3,
11485,32051,99,...1..2.16,
11486,32051,100,10,
11487,32051,101,6.3,
11488,32052,99,.....24.22,
11489,32052,100,5,
11490,32052,101,7.0,
11491,32053,99,......4.24,
11492,32053,100,5,
11493,32053,101,7.0,
11494,32054,99,......2224,
11495,32054,100,5,
11496,32054,101,7.5,
11497,32055,99,......1.16,
11498,32055,100,6,
11499,32055,101,7.1,
11500,32057,99,...11.2.13,
11501,32057,100,8,
11502,32057,101,6.5,
11503,32058,99,.....21.15,
11504,32058,100,8,
11505,32058,101,6.4,
11506,32060,99,......11.6,
11507,32060,100,6,
11508,32060,101,7.1,
11509,32062,99,....1.1116,
11510,32062,100,10,
11511,32062,101,6.7,
11512,32063,99,1.000100.4,
11513,32063,100,32,
11514,32063,101,5.7,
11515,32064,99,21..3....2,
11516,32064,100,8,
11517,32064,101,3.3,
11518,32081,99,3......004,
11519,32081,100,11,
11520,32081,101,4.5,
11521,32112,99,111..0.004,
11522,32112,100,19,
11523,32112,101,5.0,
11524,32131,99,20111001.1,
11525,32131,100,17,
11526,32131,101,2.8,
11527,32162,99,1....1.3.3,
11528,32162,100,6,
11529,32162,101,2.7,
11530,32151,99,.....12113,
11531,32151,100,13,
11532,32151,101,7.5,
11533,32165,99,000.000212,
11534,32165,100,60,
11535,32165,101,6.5,
11536,32166,99,210..0.013,
11537,32166,100,28,
11538,32166,101,2.1,
11539,32174,99,0.00000124,
11540,32174,100,210,
11541,32174,101,7.6,
11542,32175,99,1000011004,
11543,32175,100,55,
11544,32175,101,5.3,
11545,32185,99,2...0.0220,
11546,32185,100,12,
11547,32185,101,5.8,
11548,32197,99,2000000104,
11549,32197,100,109,
11550,32197,101,4.5,
11551,34237,99,....4.42..,
11552,34237,100,5,
11553,34237,101,5.0,
11554,34239,99,0.00122100,
11555,34239,100,35,
11556,34239,101,5.4,
11557,34252,99,0000002221,
11558,34252,100,326,
11559,34252,101,7.4,
11560,34253,99,2....422..,
11561,34253,100,5,
11562,34253,101,5.0,
11563,34257,99,2...222.2.,
11564,34257,100,5,
11565,34257,101,4.9,
11566,34260,99,2...1.51..,
11567,34260,100,9,
11568,34260,101,5.5,
11569,34262,99,2...222..2,
11570,34262,100,5,
11571,34262,101,4.8,
11572,34265,99,3....33...,
11573,34265,100,6,
11574,34265,101,5.0,
11575,34267,99,.0010.1004,
11576,34267,100,21,
11577,34267,101,4.9,
11578,34290,99,200.000.12,
11579,34290,100,14,
11580,34290,101,1.6,
11581,34308,99,2..2.2.22.,
11582,34308,100,5,
11583,34308,101,5.7,
11584,34321,99,513.......,
11585,34321,100,6,
11586,34321,101,1.7,
11587,34322,99,22110.0..0,
11588,34322,100,14,
11589,34322,101,2.6,
11590,34323,99,2.13111..1,
11591,34323,100,10,
11592,34323,101,3.6,
11593,34331,99,....0301.3,
11594,34331,100,17,
11595,34331,101,6.5,
11596,34342,99,20.12.20..,
11597,34342,100,23,
11598,34342,101,3.3,
11599,34357,99,...0212102,
11600,34357,100,18,
11601,34357,101,6.2,
11602,34358,99,...121...4,
11603,34358,100,7,
11604,34358,101,5.1,
11605,34356,99,2.4.2..2..,
11606,34356,100,5,
11607,34356,101,3.1,
11608,34385,99,3...1311.1,
11609,34385,100,10,
11610,34385,101,3.4,
11611,34475,99,11..0.0.22,
11612,34475,100,14,
11613,34475,101,2.6,
11614,34477,99,0...0.0.06,
11615,34477,100,13,
11616,34477,101,4.6,
11617,34484,99,00.0.00016,
11618,34484,100,335,
11619,34484,101,7.3,
11620,34490,99,00..000015,
11621,34490,100,85,
11622,34490,101,7.9,
11623,34663,99,3.1.1....3,
11624,34663,100,6,
11625,34663,101,4.6,
11626,34665,99,411.2.....,
11627,34665,100,7,
11628,34665,101,1.7,
11629,34674,99,1....1..6.,
11630,34674,100,6,
11631,34674,101,6.3,
11632,34691,99,1........8,
11633,34691,100,6,
11634,34691,101,1.4,
11635,34706,99,2...2..4.2,
11636,34706,100,5,
11637,34706,101,6.6,
11638,34707,99,.....22..6,
11639,34707,100,5,
11640,34707,101,7.3,
11641,34718,99,...2..0014,
11642,34718,100,13,
11643,34718,101,4.2,
11644,34877,99,.42...4...,
11645,34877,100,5,
11646,34877,101,2.0,
11647,34677,99,1000001104,
11648,34677,100,85,
11649,34677,101,6.2,
11650,34684,99,1..1..12.2,
11651,34684,100,7,
11652,34684,101,5.8,
11653,34875,99,.2222..2..,
11654,34875,100,5,
11655,34875,101,5.6,
11656,34957,99,0000012201,
11657,34957,100,187,
11658,34957,101,6.7,
11659,34958,99,.....13310,
11660,34958,100,23,
11661,34958,101,7.1,
11662,34959,99,.0...1331.,
11663,34959,100,20,
11664,34959,101,7.2,
11665,34960,99,.0...03101,
11666,34960,100,21,
11667,34960,101,7.3,
11668,34961,99,0000012211,
11669,34961,100,427,
11670,34961,101,6.8,
11671,34964,99,0000012211,
11672,34964,100,118,
11673,34964,101,6.7,
11674,34965,99,.....152..,
11675,34965,100,7,
11676,34965,101,7.2,
11677,34966,99,.....16.2.,
11678,34966,100,8,
11679,34966,101,7.2,
11680,34967,99,.....1621.,
11681,34967,100,10,
11682,34967,101,7.1,
11683,34968,99,00.0012211,
11684,34968,100,96,
11685,34968,101,7.2,
11686,34969,99,0.....52.1,
11687,34969,100,15,
11688,34969,101,7.4,
11689,34970,99,0.....43.2,
11690,34970,100,15,
11691,34970,101,7.5,
11692,34971,99,0.....33.1,
11693,34971,100,16,
11694,34971,101,7.6,
11695,34953,99,13.1..11..,
11696,34953,100,6,
11697,34953,101,4.0,
11698,34954,99,0000022101,
11699,34954,100,140,
11700,34954,101,6.5,
11701,34972,99,2.11....13,
11702,34972,100,8,
11703,34972,101,3.4,
11704,35008,99,0.00....25,
11705,35008,100,12,
11706,35008,101,4.9,
11707,35021,99,...13.11.1,
11708,35021,100,6,
11709,35021,101,5.4,
11710,35023,99,0..11.0400,
11711,35023,100,15,
11712,35023,101,4.3,
11713,35025,99,1......124,
11714,35025,100,7,
11715,35025,101,7.7,
11716,35028,99,......41.3,
11717,35028,100,11,
11718,35028,101,7.0,
11719,35046,99,0000000104,
11720,35046,100,121,
11721,35046,101,6.8,
11722,35055,99,0000111111,
11723,35055,100,68,
11724,35055,101,5.9,
11725,35080,99,0...112..2,
11726,35080,100,11,
11727,35080,101,5.3,
11728,35084,99,0...000104,
11729,35084,100,41,
11730,35084,101,7.3,
11731,35089,99,0000.000.4,
11732,35089,100,12,
11733,35089,101,6.9,
11734,35090,99,.....42..4,
11735,35090,100,5,
11736,35090,101,6.9,
11737,35104,99,.....15.3.,
11738,35104,100,6,
11739,35104,101,6.6,
11740,35108,99,2....22..4,
11741,35108,100,5,
11742,35108,101,6.9,
11743,35118,99,...2.22..4,
11744,35118,100,5,
11745,35118,101,5.7,
11746,35119,99,......11.7,
11747,35119,100,7,
11748,35119,101,7.7,
11749,35123,99,.....8...2,
11750,35123,100,5,
11751,35123,101,6.0,
11752,35148,99,..1.1.2311,
11753,35148,100,9,
11754,35148,101,5.7,
11755,35152,99,0000000223,
11756,35152,100,605,
11757,35152,101,7.7,
11758,35153,99,......81..,
11759,35153,100,6,
11760,35153,101,7.1,
11761,35154,99,......5111,
11762,35154,100,6,
11763,35154,101,7.0,
11764,35155,99,1.....511.,
11765,35155,100,6,
11766,35155,101,5.0,
11767,35156,99,0....03102,
11768,35156,100,12,
11769,35156,101,7.9,
11770,35157,99,......35.1,
11771,35157,100,6,
11772,35157,101,7.3,
11773,35158,99,1.....1223,
11774,35158,100,9,
11775,35158,101,5.9,
11776,35159,99,......4.22,
11777,35159,100,7,
11778,35159,101,7.8,
11779,35160,99,1.....2122,
11780,35160,100,8,
11781,35160,101,6.4,
11782,35162,99,......63..,
11783,35162,100,6,
11784,35162,101,7.3,
11785,35163,99,......4222,
11786,35163,100,5,
11787,35163,101,7.5,
11788,35164,99,......622.,
11789,35164,100,5,
11790,35164,101,7.5,
11791,35168,99,0000001123,
11792,35168,100,8703,
11793,35168,101,7.8,
11794,35169,99,1....111.6,
11795,35169,100,10,
11796,35169,101,7.6,
11797,35170,99,0..0.00223,
11798,35170,100,72,
11799,35170,101,8.0,
11800,35171,99,00.0001123,
11801,35171,100,92,
11802,35171,101,8.7,
11803,35172,99,00..000024,
11804,35172,100,59,
11805,35172,101,8.0,
11806,35173,99,0..0000213,
11807,35173,100,68,
11808,35173,101,8.4,
11809,35175,99,0.00000123,
11810,35175,100,62,
11811,35175,101,8.2,
11812,35176,99,0...000114,
11813,35176,100,62,
11814,35176,101,8.1,
11815,35177,99,0..0000105,
11816,35177,100,41,
11817,35177,101,7.6,
11818,35178,99,0.0.000124,
11819,35178,100,87,
11820,35178,101,8.2,
11821,35179,99,000.001123,
11822,35179,100,69,
11823,35179,101,8.5,
11824,35180,99,0.00.01124,
11825,35180,100,75,
11826,35180,101,8.6,
11827,35181,99,0.00000123,
11828,35181,100,52,
11829,35181,101,7.9,
11830,35182,99,.000001213,
11831,35182,100,129,
11832,35182,101,8.3,
11833,35183,99,.0.0000223,
11834,35183,100,103,
11835,35183,101,8.5,
11836,35184,99,0.0..00213,
11837,35184,100,62,
11838,35184,101,8.2,
11839,35185,99,0..0000123,
11840,35185,100,67,
11841,35185,101,8.0,
11842,35186,99,0.0.001123,
11843,35186,100,110,
11844,35186,101,8.7,
11845,35187,99,00..001114,
11846,35187,100,102,
11847,35187,101,8.7,
11848,35188,99,0...000015,
11849,35188,100,78,
11850,35188,101,8.2,
11851,35189,99,0....00124,
11852,35189,100,104,
11853,35189,101,8.7,
11854,35190,99,2....21121,
11855,35190,100,9,
11856,35190,101,6.9,
11857,35191,99,0....01123,
11858,35191,100,64,
11859,35191,101,8.3,
11860,35193,99,00.0001123,
11861,35193,100,96,
11862,35193,101,8.7,
11863,35192,99,0...000313,
11864,35192,100,100,
11865,35192,101,8.0,
11866,35194,99,00..000124,
11867,35194,100,72,
11868,35194,101,8.6,
11869,35195,99,00.0001214,
11870,35195,100,89,
11871,35195,101,7.7,
11872,35196,99,00..001123,
11873,35196,100,90,
11874,35196,101,8.7,
11875,35197,99,0..0.00025,
11876,35197,100,72,
11877,35197,101,8.7,
11878,35198,99,0...000114,
11879,35198,100,96,
11880,35198,101,8.4,
11881,35199,99,0....01123,
11882,35199,100,78,
11883,35199,101,8.0,
11884,35200,99,00..011222,
11885,35200,100,48,
11886,35200,101,7.3,
11887,35201,99,00.0000115,
11888,35201,100,65,
11889,35201,101,8.1,
11890,35202,99,0..0000123,
11891,35202,100,74,
11892,35202,101,8.0,
11893,35203,99,0..0.01123,
11894,35203,100,71,
11895,35203,101,8.4,
11896,35204,99,0....01124,
11897,35204,100,79,
11898,35204,101,8.3,
11899,35205,99,0..0000033,
11900,35205,100,65,
11901,35205,101,8.1,
11902,35206,99,0....00124,
11903,35206,100,82,
11904,35206,101,8.4,
11905,35207,99,0..0.00115,
11906,35207,100,83,
11907,35207,101,8.3,
11908,35211,99,0....00124,
11909,35211,100,74,
11910,35211,101,8.5,
11911,35212,99,0...001124,
11912,35212,100,73,
11913,35212,101,8.6,
11914,35213,99,0..0.00124,
11915,35213,100,64,
11916,35213,101,8.2,
11917,35214,99,2.....2222,
11918,35214,100,5,
11919,35214,101,7.9,
11920,35215,99,0..0000124,
11921,35215,100,85,
11922,35215,101,8.5,
11923,35216,99,6.1......3,
11924,35216,100,10,
11925,35216,101,2.2,
11926,35222,99,00...00123,
11927,35222,100,133,
11928,35222,101,7.4,
11929,35265,99,1410010...,
11930,35265,100,19,
11931,35265,101,4.0,
11932,35280,99,000.001104,
11933,35280,100,53,
11934,35280,101,5.7,
11935,35333,99,0..0000015,
11936,35333,100,45,
11937,35333,101,5.7,
11938,35335,99,0000110002,
11939,35335,100,325,
11940,35335,101,5.4,
11941,35336,99,1...2.5...,
11942,35336,100,7,
11943,35336,101,6.6,
11944,35337,99,1...32.2..,
11945,35337,100,8,
11946,35337,101,5.8,
11947,35338,99,....42.4..,
11948,35338,100,5,
11949,35338,101,6.1,
11950,35339,99,1...214...,
11951,35339,100,7,
11952,35339,101,6.3,
11953,35340,99,11..2.13..,
11954,35340,100,8,
11955,35340,101,6.9,
11956,35341,99,1...2.41..,
11957,35341,100,7,
11958,35341,101,6.6,
11959,35342,99,....6.4...,
11960,35342,100,5,
11961,35342,101,5.5,
